,word,file_path,saved
47073,బక్కపల్లి,,False
47074,బక్తరు,,False
47075,బగళము,,False
47076,బగళా,,False
47077,బగార్ ఖానా,,False
47078,బగి,,False
47079,బగితి,,False
47080,బగిస,,False
47081,బగీలుమను,,False
47082,బగుతుడు,,False
47083,బగ్గముపాటు,,False
47084,బగ్గీ,,False
47085,బగ్గుండ,,False
47086,బగ్గున,,False
47087,బగ్గె,,False
47088,బచేలీ,,False
47089,బచ్చలి,,False
47090,బచ్చలికూర పప్పు,,False
47091,బజన,,False
47092,బజనిక,,False
47093,బజాయించు,,False
47094,బజారము,,False
47095,బజారి,,False
47096,బజారుమాట,,False
47097,బజాఱము,,False
47098,బజాఱి,,False
47099,బజాఱించు,,False
47100,బజాఱు,,False
47101,బజాఱుమాట,,False
47102,బజీతి,,False
47103,బజీతు,,False
47104,బజ్జడి,,False
47105,బజ్జారము,,False
47106,బజ్జాఱము,,False
47107,బజ్జి,,False
47108,బజ్జిపిండి,,False
47109,బజ్జీ,,False
47110,బజ్జీమిక్స్,,False
47111,బటతలవాడు,,False
47112,బటర్ చికెన్,,False
47113,బటాకబయలు,,False
47114,బటాణీలు,,False
47115,బటాని,,False
47116,బటాబయలు,,False
47117,బటాబూరము,,False
47118,బటారము,,False
47119,బటువు,,False
47120,బటువుకైదువుజోదు,,False
47121,బటువుగైదువు,,False
47122,బటువుబిల్ల,,False
47123,బటువువాలుదాల్పు,,False
47124,బట్,,False
47125,బట్ట,,False
47126,బట్టకడిమి,,False
47127,బట్టగుత్తు,,False
47128,బట్టతల,,False
47129,బట్టతలవాడు,,False
47130,బట్టబయలు,,False
47131,బట్టబయలుగా,,False
47132,బట్టావు,,False
47133,బట్టి,,False
47134,బట్టికాడు,,False
47135,బట్టినగోల,,False
47136,బట్టు,,False
47137,బట్టె,,False
47138,బట్లె,,False
47139,బట్వాడ,,False
47140,బట్వాడా,,False
47141,బట్వాసంచి,,False
47142,బఠాణీ,,False
47143,బఠానీ,,False
47144,బఠానీ కాయలు,,False
47145,బడ,,False
47146,బడకొయ్య,,False
47147,బడగలు,,False
47148,బడగులు,,False
47149,బడగొండ,,False
47150,బడప,,False
47151,బడబ,,False
47152,బడబడ,,False
47153,బడబాగ్ని,,False
47154,బడబానలము,,False
47155,బడబానలముబడలిక,,False
47156,బడబాముఖము,,False
47157,బడరుడు,,False
47158,బడలించు,,False
47159,బడలిక,,False
47160,బడలిన,,False
47161,బడలు,,False
47162,బడలుపడు,,False
47163,బడవ,,False
47164,బడవా,,False
47165,బడాయి,,False
47166,బడాయించు,,False
47167,బడాయికోరు,,False
47168,బడాయిఖోరు,,False
47169,బడాయిలు,,False
47170,బడి గంట,,False
47171,బడికొను,,False
47172,బడికోలు,,False
47173,బడిత,,False
47174,బడితపాఠము,,False
47175,బడితె,,False
47176,బడిపంతులు,,False
47177,బడిపలుకు,,False
47178,బడిపెద్ద,,False
47179,బడిమి,,False
47180,బడియ,,False
47181,బడియు,,False
47182,బడిలి,,False
47183,బడివారడి,,False
47184,బడివిడుచు,,False
47185,బడిశము,,False
47186,బడుగు,,False
47187,బడులు,,False
47188,బడువ,,False
47189,బడువు,,False
47190,బడె,,False
47191,బడ్జెటు,,False
47192,బడ్డీ,,False
47193,బడ్డు,,False
47194,బడ్లు,,False
47195,బతికించు,,False
47196,బతినీ,,False
47197,బతిమాలిక,,False
47198,బతిమాలు,,False
47199,బతిమాలుట,,False
47200,బతుకమ్మ,,False
47201,బతుకు,,False
47202,బతుకుతెరువు,,False
47203,బత్తడిక,,False
47204,బత్తాయి,,False
47205,బత్తాయి తొన,,False
47206,బత్తాయికర్పూరము,,False
47207,బత్తాయినారింజ,,False
47208,బత్తాయిపండ్లు,,False
47209,బత్తాయిలు,,False
47210,బత్తాసు,,False
47211,బత్తి,,False
47212,బత్తుడు,,False
47213,బత్తెము,,False
47214,బత్యము,,False
47215,బథిరము,,False
47216,బథిరితము,,False
47217,బథిరిమ,,False
47218,బథిరుడు,,False
47219,బదనామి,,False
47220,బదనిక,,False
47221,బదరము,,False
47222,బదరి,,False
47223,బదరికము,,False
47224,బదరీ,,False
47225,బదరీవృక్షము,,False
47226,బదలామి,,False
47227,బదలాయించు,,False
47228,బదలాయింపు,,False
47229,బదిర కర్ణ జపన్యాయము,,False
47230,బదిరీఫలము,,False
47231,బదిలి,,False
47232,బదిలీ,,False
47233,బదిలీచేయు,,False
47234,బదులు,,False
47235,బదులుగా,,False
47236,బద్ద,,False
47237,బద్దకము,,False
47238,బద్దకించు,,False
47239,బద్దకుడు,,False
47240,బద్దలగు,,False
47241,బద్దలు,,False
47242,బద్దలుకొట్టు,,False
47243,బద్ది,,False
47244,బద్ది పోచమ్మ,,False
47245,బద్దించు,,False
47246,బద్దికెక్కు,,False
47247,బద్దీ,,False
47248,బద్దు,,False
47249,బద్దె,,False
47250,బద్దెపడు,,False
47251,బద్దెపురుగు,,False
47252,బద్దెపురుగులు,,False
47253,బద్ధకము,,False
47254,బద్ధము,,False
47255,బద్ధవైరి,,False
47256,బద్ధాంజలి,,False
47257,బద్ధుడు,,False
47258,బద్నాం,,False
47259,బద్ర,,False
47260,బద్రము,,False
47261,బద్రీనాథ్,,False
47262,బధిర,,False
47263,బధిరకర్ణజపన్యాయము,,False
47264,బధిరగృహం,,False
47265,బధిరజాపన్యాయము,,False
47266,బధిరవీణాన్యాయము,,False
47267,బధిరవీణాన్యాయము :,,False
47268,బధిరశంఖన్యాయము,,False
47269,బధిరుడు,,False
47270,బధిరులు,,False
47271,బధ్యము,,False
47272,బనాతు,,False
47273,బనారసు,,False
47274,బనియను,,False
47275,బన్నపడు,,False
47276,బన్నపు,,False
47277,బన్నము,,False
47278,బన్నములాడు,,False
47279,బన్నసరము,,False
47280,బన్ను,,False
47281,బన్పడు,,False
47282,బబుల్ బాత్,,False
47283,బబ్బన,,False
47284,బబ్బరలు,,False
47285,బభ్రుపింగళుడు,,False
47286,బభ్రువు,,False
47287,బమిపుర్వు,,False
47288,బముజఱ్ఱద్,,False
47289,బమ్మ,,False
47290,బమ్మరించు,,False
47291,బమ్మెర పోతన,,False
47292,బమ్మెరపోక,,False
47293,బమ్మెరపోవు,,False
47294,బయకాడు,,False
47295,బయకారము,,False
47296,బయకారి,,False
47297,బయట,,False
47298,బయటపెట్టు,,False
47299,బయటపెట్టుట,,False
47300,బయటి,,False
47301,బయలగు,,False
47302,బయలు,,False
47303,బయలుదామర,,False
47304,బయలుదేరు,,False
47305,బయలుదేఱు,,False
47306,బయలుపడు,,False
47307,బయలుపఱచు,,False
47308,బయలువెడలు,,False
47309,బయలువోవు,,False
47310,బయసి,,False
47311,బయాజు,,False
47312,బయానా,,False
47313,బయిటపడని,,False
47314,బయిలు,,False
47315,బయిసి,,False
47316,బయ్యంకలు,,False
47317,బరక,,False
47318,బరకము,,False
47319,బరగడ,,False
47320,బరడు,,False
47321,బరణి,,False
47322,బరణిచుక్క,,False
47323,బరతరపు,,False
47324,బరతుపిట్ట,,False
47325,బరపటాలు,,False
47326,బరబర,,False
47327,బరబరా,,False
47328,బరమా,,False
47329,బరవసము,,False
47330,బరాతము,,False
47331,బరాబరి,,False
47332,బరాబిరిగా,,False
47333,బరావర్దు,,False
47334,బరావఱ్ఱు,,False
47335,బరి,,False
47336,బరిక,,False
47337,బరికట్టె,,False
47338,బరికాడు,,False
47339,బరికె,,False
47340,బరిక్కె,,False
47341,బరిగమ్మి,,False
47342,బరిగి,,False
47343,బరిగిరౌతు,,False
47344,బరిచి,,False
47345,బరిజోగి,,False
47346,బరిడిగవ్వ,,False
47347,బరిడెపురుగు,,False
47348,బరిణిక,,False
47349,బరిణె,,False
47350,బరిణెపురుగు,,False
47351,బరివెంక,,False
